Brand,Name,Price,Rating,Product URL,Image URL,Category,Price Category,Ingredients,Gender
tatcha,the dewy cream refill 50ml,46.4,4.115,https://www.sephora.co.uk/p/tatcha-the-dewy-cream-refill-50ml,https:////asset.sephora.co.uk/img/products/183990/tatcha_the_dewy_cream_refill_50ml-1726643833_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, SACCHAROMYCES/RICE FERMENT FILTRATE, GLYCERIN, PROPANEDIOL, DIMETHICONE, SQUALANE, DIISOSTEARYL MALATE, BEHENYL ALCOHOL, MYRISTYL MYRISTATE, DIPENTAERYTHRITYL HEXAHYDROXYSTEARATE, BIS-DIGLYCERYL POLYACYLADIPATE-2, TRIDECYL TRIMELLITATE, INOSITOL, SORBITAN TRISTEARATE, BEHENETH-20, CAMELLIA SINENSIS LEAF EXTRACT, CLADOSIPHON OKAMURANUS EXTRACT, CHONDRUS CRISPUS EXTRACT, BETAPHYCUS GELATINUM EXTRACT, ORYZA SATIVA (RICE) BRAN EXTRACT, PANAX GINSENG ROOT EXTRACT, ORIGANUM MAJORANA LEAF EXTRACT, THYMUS SERPYLLUM EXTRACT, MALVA SYLVESTRIS (MALLOW) FLOWER EXTRACT, SODIUM HYALURONATE, GOLD, SERICIN, PHYTOSTERYL MACADAMIATE, TOCOPHEROL, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, SORBITAN ISOSTEARATE, POLYSORBATE 60, BUTYLENE GLYCOL, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, SODIUM BENZOATE, GLUCONOLACTONE, ETHYLHEXYLGLYCERIN, PARFUM/FRAGRANCE, ALCOHOL, PHENOXYETHANOL, CITRAL, LIMONENE, LINALOOL, MICA, TIN OXIDE, TITANIUM DIOXIDE (CI 77891), VIOLET 2 (CI 60725)
            ",Womens
glow recipe,watermelon glow aha night treatment 25ml,15.2,4.495,https://www.sephora.co.uk/p/Glow-Recipe-Watermelon-Glow-AHA-Night-Treatment-25ml,https:////asset.sephora.co.uk/img/products/166853/glow_recipe_watermelon_glow_aha_night_treatment_25ml_1662375554_listing.jpg,Moisturizers,Mid-range,"Water/Aqua/Eau, Propanediol, C9-12 Alkane, Glycerin, Niacinamide, Citrullus Lanatus (Watermelon) Fruit Extract, Sea Water/Maris Aqua/Eau de mer, Glycolic Acid*, Lactic Acid*, Sodium Hyaluronate, Chenopodium Quinoa Seed Extract, Lactobacillus/Watermelon Fruit Ferment Extract, Lens Esculenta (Lentil) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Leuconostoc Ferment Filtrate, Melia Azadirachta Leaf Extract, Moringa Oleifera Seed Oil, Leuconostoc/Radish Root Ferment Filtrate, Eclipta Prostrata Extract, Sodium PCA, Saccharide Isomerate, Hydroxyacetophenone, Polysorbate 60, Hydroxyethylcellulose, Ammonium Acryloyldimethyltaurate/VP Copolymer, Caprylyl Glycol, 1,2-Hexanediol, Cetearyl Alcohol^, Sodium Magnesium Silicate, Sodium Lactate, Xanthan Gum, Sodium Citrate, Disodium Phosphate, Sodium Phosphate, Coco-Caprylate/Caprate, Potassium Sorbate, Sodium Benzoate, Citric Acid, Sodium Hydroxide, Fragrance/Parfum**.
            ",Womens
sunday riley,luna sleeping night oil 35ml,62.95,4.215,https://www.sephora.co.uk/p/SUNDAY-RILEY-Luna-Sleeping-Night-Oil-35ml,https:////asset.sephora.co.uk/img/products/169892/sunday_riley_luna_sleeping_night_oil_35ml-1693466240_listing.jpg,Moisturizers,Mid-range,"Persea Gratissima (Extra Virgin, Cold Pressed Avocado) Oil, Vitis Vinifera (Organic, Cold Pressed Concord Grape) Seed Oil, Rubus Fruticosus (Cold Pressed Blackberry) Seed Oil, Salvia Hispanica (Cold Pressed Chia) Oil, Dimethyl Isosorbide (and) Hydroxypinacolone Retinoate, Chamomila Recutita (Matricaria) Flower Oil, Tanacetum annuum (Blue Tansy) oil, Anthemis nobilis (English Chamomile) oil, Eriocephalus punctualatus (Cape Chamomile) oil, Citrus Aurantium Amara (Neroli) Oil, Citrus Aurantium Dulcis (Blood Orange) oil, Cananga Odorata Flower (Ylang Ylang) Oil, Vetivera zizanoides (Vetiver) oil, Helianthus Annuus (Sunflower) Seed Oil (and) Rosmarinus officinalis (Rosemary) Leaf Extract, CI 61565 (Green 6), CI 60725 (Violet 2).
            ",Womens
ole henriksen,olehenriksen pout preserve peptide lip treatment 12ml,11.9,4.545,https://www.sephora.co.uk/p/OLEHENRIKSEN-Pout-Preserve-Lip-Treatment-12ml,https:////asset.sephora.co.uk/img/products/172960/sub-products/olehenriksen_pout_preserve_lip_treatment_12ml-81354-variant-1706257004_listing.jpg,Moisturizers,Mid-range,"POLYBUTENE,  HYDROGENATED  POLYDECENE,  BIS-DIGLYCERYL  POLYACYLADIPATE-2, HYDROGENATED   STYRENE/ISOPRENE   COPOLYMER,   CERA   MICROCRISTALLINA/MICROCRYSTALLINE WAX/CIRE  MICROCRISTALLINE,  SILICA,  RUBUS  CHAMAEMORUS  SEED  OIL,  GARCINIA  INDICA  SEED BUTTER, EUTERPE   OLERACEA   STEROLS,   PALMITOYL   HEXAPEPTIDE-12,   PALMITOYL   TRIPEPTIDE-1, TOCOPHERYL  ACETATE,  TOCOPHEROL,  IRVINGIA  GABONENSISKERNEL  BUTTER,  CITRUS  AURANTIUM DULCIS  (ORANGE)  PEEL  OIL,  CITRUS  AURANTIUM  DULCIS  (ORANGE)  PEEL  WAX,  CITRUS  AURANTIUM DULCIS   (ORANGE)   FRUIT   EXTRACT,   LINOLEIC   ACID,   LINOLENIC   ACID,   OLEIC   ACID,   LACTIC   ACID, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CERA CARNAUBA/COPERNICIA  CERIFERA  (CARNAUBA)  WAX/CIRE  DE  CARNAUBA,  HYDROGENATED  COCO-GLYCERIDES,   SORBITAN   ISOSTEARATE,   PENTAERYTHRITYL   TETRAISOSTEARATE,   PENTAERYTHRITYL TETRA-DI-T-BUTYL     HYDROXYHYDROCINNAMATE,     OCTYLDODECANOL,     ETHYLHEXYL     PALMITATE, DICALCIUM   PHOSPHATE,   TRIBEHENIN,   PROPYLENE   CARBONATE,   STEARALKONIUM   HECTORITE, PARFUM/FRAGRANCE,  CITRAL,  LIMONENE,  LINALOOL,  IRON  OXIDES  (CI  77491,  CI  77492),  TITANIUM DIOXIDE (CI 77891).
            ",Womens
glow recipe,plum plump hyaluronic moisturizer refillable pod 50ml,22.5,4.55,https://www.sephora.co.uk/p/Glow-Recipe-Plum-Plump-Hyaluronic-Moisturizer-Refillable-Pod-50ml,https:////asset.sephora.co.uk/img/products/166856/glow_recipe_plum_plump_hyaluronic_moisturizer_refillable_pod_50ml_1662376390_listing.jpg,Moisturizers,Mid-range,"Water/Aqua/Eau, Propanediol, Glycerin, C13-15 Alkane, Caprylic/Capric Triglyceride, C9-12 Alkane, Prunus Domestica Seed Oil*, Pentylene Glycol, Squalane, Terminalia Ferdinandiana Seed Oil*, Hyaluronic Acid, Sodium Acetylated Hyaluronate, Sodium Hyaluronate, Davidsonia Jerseyana Fruit Extract*, Terminalia Ferdinandiana Fruit Powder*, Podocarpus Elatus Fruit Extract*, Polyglutamic Acid, Pleiogynium Timoriense Fruit Extract*, Sodium Hyaluronate Crosspolymer, Hydrolyzed Sodium Hyaluronate, Epilobium Fleischeri (Alpine Willowherb) Flower/Leaf/Stem Extract, Niacinamide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xylitylglucoside, Isononyl Isononanoate, Caprylyl Glycol, Anhydroxylitol, Cetearyl Alcohol, Glyceryl Stearate, Arginine, Ethylhexylglycerin, Sodium Chloride, Xylitol, Stearic Acid, Tremella Fuciformis Polysaccharide, Sodium Lauroyl Glutamate, Eclipta Prostrata Extract, Glucose, Potassium Phosphate, Butylene Glycol, Melia Azadirachta Leaf Extract, Hydroxypropylcellulose, Alaria Esculenta Extract, Sodium Phosphate, Potassium Chloride, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, 1,2-Hexanediol, Moringa Oleifera Seed Oil, Coccinia Indica Fruit Extract, Citric Acid, Potassium Sorbate, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Gluconolactone, Simmondsia Chinensis (Jojoba) Seed Oil, Curcuma Longa (Turmeric) Root Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Ocimum Sanctum Leaf Extract, Silica, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Fragrance/Parfum**. 
*Plum Extracts/Oils **Natural Fragrance.
",Womens
tatcha,the water cream refillable 50ml,53.6,4.035,https://www.sephora.co.uk/p/tatcha-the-water-cream-refillable-50ml,https:////asset.sephora.co.uk/img/products/184141/tatcha_the_water_cream_refillable_50ml-1727336433_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, SACCHAROMYCES/RICE FERMENT FILTRATE, DIMETHICONE, PROPANEDIOL, GLYCERIN, DIGLYCERIN, DIPHENYLSILOXY PHENYL TRIMETHICONE, CAMELLIA SINENSIS LEAF EXTRACT, CLADOSIPHON OKAMURANUS EXTRACT, PEG-9 POLYDIMETHYLSILOXYETHYL DIMETHICONE, GOLD, BELAMCANDA CHINENSIS ROOT EXTRACT, ROSA MULTIFLORA FRUIT EXTRACT, HOUTTUYNIA CORDATA EXTRACT, SOPHORA ANGUSTIFOLIA ROOT EXTRACT, SODIUM HYALURONATE, LECITHIN, PISTACIA LENTISCUS (MASTIC) GUM, SODIUM CHLORIDE, SODIUM CITRATE, MICA, TIN OXIDE, DIMETHICONE/PEG-10/15 CROSSPOLYMER, DIMETHICONE/PHENYL VINYL DIMETHICONE CROSSPOLYMER, TOCOPHEROL, BUTYLENE GLYCOL, ETHYLHEXYLGLYCERIN, DIPROPYLENE GLYCOL, PARFUM/FRAGRANCE, ALCOHOL, PHENOXYETHANOL, LIMONENE, LINALOOL, CITRAL, TITANIUM DIOXIDE (CI 77891)
            ",Womens
tatcha,luminous dewy skin mist 12ml,18.4,3.955,https://www.sephora.co.uk/p/tatcha-luminous-dewy-skin-mist-12ml,https:////asset.sephora.co.uk/img/products/181489/tatcha_luminous_dewy_skin_mist_12ml-1713943133_listing.jpg,Moisturizers,Mid-range,"OKINAWA ALGAE AND HYALURONIC ACID 

OUR SIGNATURE BLEND ATTRACTS MOISTURE LIKE A MAGNET FOR REFRESHING HYDRATION, AND IMPROVES SKIN'S NATURAL ABILITY TO RETAIN MOISTURE.



SQUALANE

A NATURAL COMPONENT OF THE SKIN'S LIPID BARRIER, IT HELPS LOCK IN MOISTURE TO RESTORE SMOOTH, SOFT AND SUPPLE SKIN.



HADASEI-3

OUR PROPRIETARY COMPLEX OF DOUBLE-FERMENTED AKITA RICE, UJI GREEN TEA, AND OKINAWA ALGAE. THESE INGREDIENTS WORK IN HARMONY TO REVEAL RADIANT, HEALTHY-LOOKING SKIN. WITH ESSENTIAL AMINO ACIDS, IT SUPPORTS THE SKIN'S MOISTURE-KEEPING FACTORS FOR A BEAUTIFUL COMPLEXION.
            ",Womens
tatcha,luminous dewy skin mist 40ml,38.4,4.285,https://www.sephora.co.uk/p/tatcha-luminous-dewy-skin-mist-40ml,https:////asset.sephora.co.uk/img/products/179195/tatcha_luminous_dewy_skin_mist_40ml-1716275769_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, GLYCERIN, SQUALANE, CYCLOPENTASILOXANE, PROPANEDIOL, TRIETHYLHEXANOIN, CAMELLIA JAPONICA SEED OIL, SACCHAROMYCES/CAMELLIA SINENSIS LEAF/CLADOSIPHON OKAMURANUS/RICE FERMENT FILTRATE(1), SERICIN, GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, ORYZA SATIVA (RICE) GERM OIL, CHONDRUS CRISPUS EXTRACT, PANAX GINSENG ROOT EXTRACT, ROYAL JELLY EXTRACT, ZIZIPHUS JUJUBA FRUIT EXTRACT, THYMUS SERPYLLUM EXTRACT, SCUTELLARIA BAICALENSIS ROOT EXTRACT, POLYGLYCERYL-2 DIISOSTEARATE, PPG-5-CETETH-10 PHOSPHATE, TRIDECETH-12, SODIUM LAUROYL LACTYLATE, SORBITAN STEARATE, ETHYLHEXYLGLYCERIN, BEHENYL ALCOHOL, GLYCERYL STEARATE SE, PARFUM/FRAGRANCE, SODIUM HYALURONATE, ALCOHOL, PHENOXYETHANOL

",Womens
paula's choice,clinical 1% retinol treatment 30ml,45.75,4.625,https://www.sephora.co.uk/p/Paulas-Choice-Clinical-1-Retinol-Treatment-30ml,https:////asset.sephora.co.uk/img/products/87305/paula_039_s_choice_clinical_1_retinol_treatment_30ml_1625139650_listing.jpg,Moisturizers,Mid-range,"Aqua, Dimethicone (skin-softening), Glycerin (skin-replenishing), Butylene Glycol (hydration), Isononyl Isononanoate (emollient), Castor Isostearate Succinate (skin-softening), Glyceryl Stearate (texture enhancer), C12-15 Alkyl Benzoate (emollient), Dimethicone Crosspolymer (texture enhancer), PEG-33 (stabilizer), Polysorbate 20 (texture enhancer), Behenyl Alcohol (texture enhancer), Tetrahexyldecyl Ascorbate (vitamin C/antioxidant), PEG-100 Stearate (texture enhancer), Pentaerythrityl Tetraisostearate (stabilizer), Polymethylsilsesquioxane (texture enhancer), Retinol (skin-restoring), Ceramide NG (skin-replenishing), Palmitoyl Tripeptide-1 (skin-restoring), Palmitoyl Tetrapeptide-7 (skin-restoring), Palmitoyl Hexapeptide-12 (skin-restoring), etanorulayH muidoS (skin-replenishing), Dipotassium Glycyrrhizate (antioxidant plant extracts/skin-soothing), Glycyrrhiza Glabra (Licorice) Root Extract (antioxidant/skin-soothing), Avena Sativa (Oat) Kernel Extract (antioxidant/skin-soothing), Arctium Lappa (Burdock) Root Extract (antioxidant/skin-soothing), xilaS Alba (Willow) Root Extract (antioxidant/skin-soothing), Glycine Soja (Soybean) Sterols (antioxidant/skin-softening), Lecithin (skin-restoring), Allantoin (skin-soothing), Tocopheryl Acetate (vitamin E/antioxidant), Hydrolized Soy Protein (antioxidant/skin-softening), Sorbitan Laurate (texture enhancer), Acetyl Dipeptide-1 Cetyl Ester (skin-soothing), Disodium EDTA (stabilizer), Hydroxyethylcellulose (texture enhancer), Sodium Hydroxide (pH adjuster), Tribehenin (emollient), Caprylyl Glycol (skin-softening), Ethylhexylglycerin (skin-softening), Pentylene Glycol (hydrating), PEG-75 Shea Butter Glycerides (emollient), PPG-12/SMDI Copolymer (stabilizer), PEG-10 Phytosterol (fatty acid-based emollient), PEG-8 Dimethicone (skin-softening), PEG-14 (texture enhancer), Magnesium Aluminum Silicate (texture enhancer), Arachidyl Glycoside (texture enhancer), Sclerotium Gum (texture enhancer), Arachidyl Alcohol (texture enhancer), Benzoic Acid (preservative), Carbomer (gel-based texture enhancer), Phenoxyethanol (preservative).
            ",Womens
kiehl's,facial fuel moisturiser 125ml,36.95,4.865,https://www.sephora.co.uk/p/Kiehls-Facial-Fuel-125ml,https:////asset.sephora.co.uk/img/products/60909/Kiehl__039_s_Facial_Fuel_125ml_1513934384_listing.jpg,Moisturizers,Mid-range,"Aqua / Water, Cyclohexasiloxane, Alcohol Denat., Glycerin, Butylene Glycol, Dimethicone, Zea Mays / Corn Germ Oil, Panthenol, Triethanolamine, Ascorbyl Glucoside, Glyceryl Linoleate, Phenoxyethanol, Polyperfluoromethylisopropyl Ether, Polyacrylamide, Dimethiconol, Glyceryl Oleate, Carbomer, Cetyl Alcohol, C13-14 Isoparaffin, Parfum / Fragrance, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Methylparaben, Glycine Soja Oil / Soybean Oil, Caffeine, Tocopherol, Hydrogenated Lecithin, Castanea Sativa / Chestnut Seed Extract, Benzophenone-4, Menthol, Limonene, Peg-100 Stearate, Glyceryl Stearate, Laureth-7, Hydrolyzed Soy Protein, Potassium Cetyl Phosphate, Butylparaben, Disodium Edta, Ethylparaben, Glyceryl Linolenate, Propylparaben, Citrus Aurantium Dulcis Juice / Orange Juice, Citrus Medica Limonum Juice / Lemon Juice, Linalool, Citral
            ",Womens
tatcha,indigo overnight repair 50ml,86,5,https://www.sephora.co.uk/p/tatcha-indigo-overnight-repair-50ml,https:////asset.sephora.co.uk/img/products/181600/tatcha_indigo_overnight_repair_50ml-1715671024_listing.jpg,Moisturizers,Mid-range,"AQUA/WATER/EAU, DIMETHICONE, DIGLYCERIN, SACCHAROMYCES/CAMELLIA SINENSIS LEAF/CLADOSIPHON OKAMURANUS/RICE FERMENT FILTRATE(1), GLYCERIN, DIPHENYLSILOXY PHENYL TRIMETHICONE, NEOPENTYL GLYCOL DIETHYLHEXANOATE, BUTYLENE GLYCOL, DIISOSTEARYL MALATE, PEG-10 DIMETHICONE, PROPANEDIOL, DISTEARDIMONIUM HECTORITE, OPHIOPOGON JAPONICUS ROOT EXTRACT, INDIGOFERA TINCTORIA LEAF EXTRACT, CERAMIDE NG, PALMITIC ACID, LINOLEIC ACID, SODIUM HYALURONATE, POLYGONUM TINCTORIUM LEAF/STEM EXTRACT, CETYL ALCOHOL, SUCROSE STEARATE, SUCROSE PALMITATE, MALTODEXTRIN, SARGASSUM VULGARE EXTRACT, SACCHAROMYCES FERMENT FILTRATE, HYDROLYZED LAGENARIA SICERARIA FRUIT JUICE, SALVIA MILTIORRHIZA ROOT EXTRACT, TOCOPHEROL, LAURYL PEG-9 POLYDIMETHYLSILOXYETHYL DIMETHICONE, MAGNESIUM SULFATE, HYDROGENATED LECITHIN, PHYTOSTEROLS, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, MICA (CI 77019), TIN OXIDE (CI 77861), TITANIUM DIOXIDE (CI 77891)



",Womens
drunk elephant,beste™ no. 9 jelly cleanser midi beste no. 9 jelly cleanser midi 60ml,15,4.145,https://www.sephora.co.uk/p/DRUNK-ELEPHANT-Beste-No-9-Jelly-Cleanser-60ml,https:////asset.sephora.co.uk/img/products/171385/drunk_elephant_beste_no_9_jelly_cleanser_midi_beste_no_9_jelly_cleanser_midi_60ml-1711009809_listing.jpg,Moisturizers,Mid-range,"WATER/AQUA/EAU, GLYCERIN, COCAMIDOPROPYL BETAINE, COCO-GLUCOSIDE, SODIUM LAUROYL METHYL ISETHIONATE, PROPANEDIOL, COCAMIDOPROPYL HYDROXYSULTAINE, SODIUM METHYL OLEOYL TAURATE, ALOE BARBADENSIS LEAF EXTRACT, GLYCOLIPIDS, LINOLEIC ACID, LINOLENIC ACID, LAURYL GLUCOSIDE, CUCUMIS MELO CANTALUPENSIS FRUIT EXTRACT, SCLEROCARYA BIRREA SEED OIL, DIPOTASSIUM GLYCYRRHIZATE, TOCOPHEROL, CITRIC ACID, PHENOXYETHANOL, POTASSIUM SORBATE, SODIUM HYDROXIDE, SODIUM BENZOATE, SODIUM CHLORIDE.
            ",Womens
dr jart+,dr. jart+ cicapair tiger grass color correcting treatment 50ml,38.9,4.575,https://www.sephora.co.uk/p/Dr-Jart-Cicapair-Tiger-Grass-Color-Correcting-Treatment-50ml,https:////asset.sephora.co.uk/img/products/160994/dr_jart_cicapair_tiger_grass_color_correcting_treatment_50ml_1643040656_listing.jpg,Moisturizers,Mid-range,"Aqua, Cyclopentasiloxane, CI 77891, Dimethicone, Caprylyl Methicone, Ethylhexyl Palmitate, Glycerin, Lauryl PEG-8 Dimethicone, Octyldodecanol, Phenyl Trimethicone, Triethylhexanoin, Butylene Glycol, Centella Asiatica Extract, Niacinamide, Tridecyl Trimellitate, Trimethylsiloxysilicate, Disteardimonium Hectorite, 1,2-Hexanediol, Dimethicone/Vinyl Dimethicone Crosspolymer, PEG-10 Dimethicone, 
Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, CI 77491, Glyceryl Tribehenate/ Isostearate/Eicosandioate, Magnesium Sulfate, CI 77492, Hydrogenated Coco-Glycerides, Stearic Acid, Alumina, Panthenol, Ceresin, CI 77499, Ethylcellulose, Caprylyl Glycol, Synthetic Fluorphlogopite, CI 77288, Polyvinyl Alcohol, Ethylhexylglycerin, Madecassoside, Adenosine, Trisodium Ethylenediamine Disuccinate, Triethoxycaprylylsilane, Eryngium Maritimum Callus Culture Filtrate, Glycine Soja Peptide, Streptococcus Thermophilus Ferment, Aluminium Hydroxide, Asiaticoside, Houttuynia Cordata Extract, Ilex Aquifolium Leaf Extract, Centella Asiatica Leaf Extract, Achillea Millefolium Oil, Hedera Helix Extract, Tocopherol, Silica, Calcium Chloride, Asiatic Acid, Madecassic Acid.
            ",Womens
drunk elephant,protini™ polypeptide cream 50ml 15ml,21,4.085,https://www.sephora.co.uk/p/DRUNK-ELEPHANT-Protini-Polypeptide-Cream-PROTINI-POLYPEPTIDE-CREAM-MINI-15ML,https:////asset.sephora.co.uk/img/products/171485/drunk_elephant_protini_polypeptide_cream_50ml_15ml-1730189784_listing.jpg,Moisturizers,Mid-range,"Water/Aqua/Eau, Dicaprylyl Carbonate, Glycerin, Cetearyl Alcohol, Cetearyl Olivate, Sorbitan Olivate, Sclerocarya Birrea Seed Oil, Bacillus/ Folic Acid Ferment Filtrate Extract, Nymphaea Alba Root Extract, sh-Oligopeptide-1, sh-Oligopeptide-2, sh-Polypeptide-1, sh-Polypeptide-9, sh-Polypeptide-11, Copper Palmitoyl Heptapeptide-14, Heptapeptide-15 Palmitate, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-1, Alanine, Arginine, Glycine, Histidine, Isoleucine, Phenylalanine, Proline, Serine, Threonine, Valine, Acetyl Glutamine, Coconut Alkanes, Coco-Caprylate/Caprate, Sodium Hyaluronate, Aspartic Acid, Linoleic Acid, Linolenic Acid, Lecithin, Butylene Glycol, Polyvinyl Alcohol, Sodium Lactate, Sodium PCA, PCA, Sorbitan Isostearate, Carbomer, Polysorbate 20, Polysorbate 60, Lactic Acid/Glycolic Acid Copolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Xanthan Gum, Isomalt, 1,2-Hexanediol, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Tocopherol, Sodium Benzoate, Phenylpropanol, Glyceryl Caprylate, Symphytum Officinale Callus Culture Extract
            ",Womens
sunday riley,c.e.o vitamin c rich hydration cream 50g,60,4.45,https://www.sephora.co.uk/p/SUNDAY-RILEY-CEO-Vitamin-C-Rich-Hydration-Cream-50g,https:////asset.sephora.co.uk/img/products/169890/sunday_riley_c_e_o_vitamin_c_rich_hydration_cream_50g-1701937160_listing.jpg,Moisturizers,Mid-range,"Water, Squalane, Dicaprylyl Carbonate, Tetrahexyldecyl Ascorbate, C10-18 Triglycerides, Peg-8 Beeswax, Polyglyceryl-6 Distearate, Tapioca Starch, Hydrogenated Vegetable Oil, Prunus Amygdalus Dulcis Oil, Citric Acid, Ppg-12/Smdi Copolymer, Glycerin, Citrus Tangerina Peel Oil, Sodium Acrylates Copolymer, Bisabolol, Jojoba Esters, Tocopherol, Caprylic/Capric Triglyceride, Limonene, Phenoxyethanol, Lecithin, Nylon-12, Rosa Centifolia Flower Wax, Rosa Damascena Flower Wax, Sodium Phytate, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Butylene Glycol, Caprylyl Glycol, Alcohol Denat., Chlorphenesin, Citrus Australasica Fruit Extract, Polymethylsilsesquioxane, Terminalia Ferdinandiana Fruit Extract, Butyrospermum Parkii Butter Extract, Camellia Sinensis Leaf Extract, Citrus Junos Fruit Extract, Curcuma Longa Root Extract, Euterpe Oleracea Fruit Extract, Lippia Citriodora Flower Extract, Oenothera Biennis Seed Extract, Rosa Canina Fruit Extract, Alteromonas Ferment Extract, Benzyl Alcohol, Sodium Hyaluronate, Linalool, Dehydroacetic Acid.
            ",Womens
sunday riley,c.e.o. glow oil 35ml,51,4.335,https://www.sephora.co.uk/p/SUNDAY-RILEY-CEO-Glow-Oil-35ml,https:////asset.sephora.co.uk/img/products/170726/sunday_riley_c_e_o_glow_oil_35ml-1701937183_listing.jpg,Moisturizers,Mid-range,"Rubus Idaeus (Cold Pressed Red Raspberry) Seed Oil, Neopentyl Glycol Diethylhexanoate, Caprylyl Caprylate/Caprate, Simmondsia Chineses (Jojoba) Seed Oil, Vaccinium Macrocarpon (Cold Pressed Cranberry) Seed Oil, Punica Granatum (Cold Pressed Pomegranate) Seed Oil, Cucumis Sativus (Cucumber) Seed Oil, Oenothera Biennis (Evening Primrose) Seed, Tetrahexyldecyl Ascorbate, Octyldodecanol, Curcuma Longa (Turmeric) Root Extract, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Moringa Oleifera Seed Oil, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Pentylene Glycol, 4-t-Butylcyclohexanol, Ribes Nigrum (Black Current) Seed Oil, Bisabolol, Cetylhydroxyproline Palmitamide, Hexyldecanol, Hydroxyphenyl Propamidobenzoic Acid, Stearic Acid, Brassica Campestris (Rapeseed) Sterols, Cardiospermum Halicacabum Flower/ Leaf/ Vine Extract, Zingiber Officinale, Rosemarinus Officinalis (Rosemary) Leaf Extract.
            ",Womens
clinique,moisture surge 100 hour auto-replenishing hydrator 50ml,34.95,4.355,https://www.sephora.co.uk/p/Clinique-Moisture-Surge-100-Hour-Auto-Replenishing-Hydrator-50ml,https:////asset.sephora.co.uk/img/products/138119/clinique_moisture_surge_100_hour_auto_replenishing_hydrator_50ml_1655451282_listing.jpg,Moisturizers,Mid-range,"Water\Aqua\Eau, Dimethicone, Butylene Glycol, Glycerin, Trisiloxane, Trehalose, Sucrose, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Hydroxyethyl Urea, Camellia Sinensis (Green Tea) Leaf Extract, Silybum Marianum (Lady'S Thistle) Extract, Betula Alba (Birch) Bark Extract, Saccharomyces Lysate Extract, Aloe Barbadensis Leaf Water, Aloe Barbadensis Leaf Extract, Thermus Thermophillus Ferment, Caffeine, Sorbitol, Palmitoyl Hexapeptide-12, Sodium Hyaluronate, Caprylyl Glycol, Oleth-10, Sodium Polyaspartate, Aloe Barbadensis Leaf Polysaccharides, Lactobacillus Ferment Lysate, Saccharide Isomerate, Hydrogenated Lecithin, Tocopheryl Acetate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Glyceryl Polymethacrylate, Tromethamine, Peg-8, Hexylene Glycol, Magnesium Ascorbyl Phosphate, Citric Acid, Bht, Disodium Edta, Sodium Citrate, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Red 4 (CI 14700), Yellow 5 (CI 19140) .
            ",Womens
